,year_month,yiyang_neutral,yiyang_positive,yiyang_negative,yiyang_confidence,sentiment_score_yiyang,sentiment_score_yiyang_std
97,2007-09,0.69428337,0.3056004,0.00011619447,0.79809886,0.30548421911589685,0.6317825551694569
98,2007-10,0.8747694,0.12475357,0.0004770005,0.8747694,0.12427657061971331,0.04372962784300537
99,2007-11,0.98430896,0.015602642,8.840408e-05,0.98430896,0.015514238316124343,-0.3092246123601879
100,2007-12,0.98907965,0.01082044,9.9888864e-05,0.98907965,0.010720551152189728,-0.3247810295028029
101,2008-01,0.497698,0.50175947,0.0005424537,0.99761206,0.5012170395057183,1.2669723993030022
102,2008-02,0.50426185,0.47176814,0.02397003,0.85048515,0.4477980901189767,1.0936178537180319
103,2008-03,0.97782516,0.021944707,0.00023009357,0.97782516,0.021714612914365716,-0.28910322971836633
104,2008-04,0.5261784,0.44984373,0.023977868,0.91357154,0.4258658422879383,1.0224435812912087
105,2008-06,0.9152251,0.07861395,0.006160969,0.9152251,0.07245298561429081,-0.12444766003583241
106,2008-07,0.7765919,0.023468202,0.19993988,0.9763921,-0.17647168755611348,-0.9322550785219204
107,2008-09,0.5371743,0.4439927,0.018833013,0.9364642,0.42515970183272034,1.0201520226001675
108,2008-10,0.8041455,0.19383532,0.0020191225,0.9774706,0.1918162001458768,0.26290843835685057
109,2008-11,0.729395,0.25594446,0.014660554,0.93657243,0.24128389913585124,0.4234404326770069
110,2008-12,0.007132593,0.9928469,2.0517647e-05,0.9928469,0.9928263885376509,2.8623372704793306
111,2009-01,0.777638,0.18393064,0.038431272,0.82506496,0.14549936279763642,0.1126015831376046
112,2009-02,0.6849983,0.033097375,0.28190437,0.9451923,-0.24880699731208247,-1.1669967740522782
113,2009-03,0.57404417,0.20542514,0.2205307,0.94375956,-0.015105577007852844,-0.4085916765260217
114,2009-04,0.9979634,0.0019823834,5.4187807e-05,0.9979634,0.001928195680193312,-0.3533138779576579
115,2009-05,0.7284441,0.27101165,0.00054423773,0.87304384,0.27046741172816835,0.5181464241293594
116,2009-06,0.7978168,0.18721445,0.014968724,0.95588523,0.17224572267453672,0.19939855529338657
117,2009-07,0.9823692,0.01671151,0.0009193128,0.9823692,0.0157921969803283,-0.30832258417585146
118,2009-08,0.98496014,0.013769286,0.0012705897,0.98496014,0.01249869610182941,-0.3190106144484495
119,2009-09,0.62865853,0.36983755,0.0015039048,0.851408,0.3683336359819805,0.8357407427822681
120,2009-10,0.9165385,0.06852807,0.014933482,0.9165385,0.0535945868195995,-0.18564671376198577
121,2009-11,0.9888582,0.010223305,0.0009184382,0.9888582,0.009304865911690285,-0.3293751945767241
122,2009-12,0.99723035,0.0027401843,2.9464136e-05,0.99723035,0.002710720208597195,-0.35077443857167445
123,2010-01,0.99916923,0.0007851286,4.5698573e-05,0.99916923,0.0007394300791929709,-0.35717164608927165
124,2010-02,0.82382756,0.1645016,0.011670753,0.82382756,0.15283085159414136,0.13639364425767717
125,2010-03,0.96936303,0.030436069,0.00020090539,0.96936303,0.030235162295563594,-0.26145244318907407
126,2010-04,0.99063873,0.008695733,0.0006655557,0.99063873,0.008030177094042301,-0.33351179971932643
127,2010-05,0.99927336,0.0006639065,6.272883e-05,0.99927336,0.0006011776786181144,-0.3576203011518071
128,2010-06,0.99805444,0.0018789815,6.6578985e-05,0.99805444,0.001812402570976701,-0.35368964839231753
129,2010-07,0.7498358,0.25011206,5.217004e-05,0.9986549,0.2500598692740823,0.4519201076396505
130,2010-08,0.9890702,0.008123773,0.002806093,0.9890702,0.005317680072039366,-0.3423143631176738
131,2010-09,0.98918307,0.010708093,0.00010886773,0.98918307,0.010599224467504038,-0.3251747574314215
132,2010-10,0.98611486,0.011728927,0.0021562586,0.98611486,0.00957266788853823,-0.3285061267546086
133,2010-11,0.7991694,0.0025813752,0.19824925,0.9943921,-0.19566787096027838,-0.994550306885597
134,2010-12,0.9673312,0.032622796,4.6026307e-05,0.9673312,0.032576769362397805,-0.25385348750631126
135,2011-01,0.8539744,0.14567347,0.00035215617,0.8539744,0.14532130968336787,0.11202376726761157
136,2011-02,0.8058447,0.19380055,0.00035474956,0.9476096,0.19344579723565403,0.2681967876454091
137,2011-03,0.68668926,0.29283684,0.020473849,0.9057883,0.27236301134409285,0.5242980016838065
138,2011-04,0.82867116,0.17102885,0.00030001803,0.9045954,0.1707288385485981,0.19447598078797318
139,2011-05,0.55969447,0.44019285,0.000112692236,0.97712666,0.44008014474181323,1.0685716682526194
140,2011-06,0.58694303,0.2763987,0.13665831,0.9735106,0.13974038078387302,0.09391260251389055
141,2011-07,0.9487921,0.041818745,0.009389171,0.9487921,0.03242957746851971,-0.25433115290725905
142,2011-08,0.6781721,0.0066348203,0.3151931,0.95403075,-0.3085582661145357,-1.360900888047181
143,2011-09,0.90152866,0.09738768,0.0010836248,0.90152866,0.09630405957432231,-0.04704643564782529
144,2011-10,0.954656,0.045051534,0.00029250974,0.954656,0.04475902142452729,-0.21431978655044448
145,2011-11,0.5534216,0.16241013,0.2841683,0.9328944,-0.12175819633141925,-0.7546995010066083
146,2011-12,0.92756873,0.04585946,0.02657177,0.92756873,0.01928769238293171,-0.2969790436519515
147,2012-01,0.49852508,0.5013497,0.00012524321,0.9977436,0.5012244349962032,1.2669963990616477
148,2012-02,0.9442078,0.049008224,0.006784047,0.9442078,0.0422241755957657,-0.22254583838818406
149,2012-03,0.9645415,0.030667154,0.00479132,0.9645415,0.025875833268704202,-0.275599286419468
